Customer_ID,Gender,Age,L_O_S,Tariff,Handset
K386310,0,27,54.266667,Play 100,WC95
K386330,1,37,31.566667,Play 100,S80
K386350,0,23,55.3,Play 100,WC95
K386360,0,20,18.466667,Play 100,CAS60
K386370,1,40,55.033333,Play 100,S80
K386380,1,38,25.5,Play 100,S80
K386390,1,51,30.4,Play 100,S80
K386400,0,15,36.6,Play 100,CAS60
K386410,1,36,42.1,Play 100,S80
K386420,1,45,49.033333,Play 100,S80
K386430,0,30,16.266667,Play 100,WC95
K386440,0,32,11.833333,Play 100,WC95
K386450,0,19,39.966667,Play 100,CAS60
K386460,1,70,52.1,Play 100,S80
K386490,1,18,58.133333,Play 100,S80
K386500,1,16,19.9,Play 100,CAS60
K386510,1,37,19.333333,Play 100,ASAD90
K386520,0,21,30.833333,Play 100,WC95
K386530,0,15,39.633333,Play 100,WC95
K386540,0,23,57.6,Play 100,WC95
K386560,1,30,20.1,Play 100,S80
K386570,0,23,41.233333,Play 100,WC95
K386580,1,19,32,Play 100,S80
K386590,0,38,23.833333,Play 100,CAS60
K386600,1,55,42.533333,Play 100,CAS60
K386610,0,23,53.8,Play 100,CAS60
K386620,1,33,29.466667,Play 100,ASAD90
K386630,0,47,34.8,Play 100,WC95
K386640,0,24,16.966667,Play 100,CAS60
K386650,1,16,48.033333,Play 100,S80
K386660,1,40,18.433333,Play 100,S80
K386670,0,20,57.133333,Play 100,CAS60
K386690,0,39,23.533333,Play 100,CAS60
K386700,1,27,38.7,Play 100,S80
K386750,0,30,36.7,Play 100,WC95
K386770,0,30,15.566667,Play 100,CAS60
K386780,1,18,51.666667,Play 100,S80
K386790,1,33,16.366667,Play 100,S80
K386810,1,33,46.166667,Play 100,CAS60
K386830,0,20,15.433333,Play 100,CAS60
K386840,1,40,38.866667,Play 100,S80
K386850,0,49,22.033333,Play 100,WC95
K386860,1,37,38.633333,Play 100,S80
K386890,1,37,29.733333,Play 100,CAS60
K386900,1,23,9.633333,Play 100,S80
K386920,1,20,18.566667,Play 100,S80
K386930,1,20,12.533333,Play 100,CAS60
K386950,0,22,28.566667,Play 100,WC95
K386960,0,48,38.966667,Play 100,WC95
K386980,0,36,34.3,Play 100,WC95
K386990,0,23,52.5,Play 100,WC95
K387000,1,25,32.933333,Play 100,S80
K387010,0,45,40.533333,Play 100,WC95
K387020,0,15,48.833333,Play 100,WC95
K387030,1,28,48.866667,Play 100,CAS60
K387060,0,23,45.833333,Play 100,WC95
K387070,0,51,39.2,Play 100,WC95
K387100,1,13,18.666667,Play 100,CAS60
K387110,1,13,46.8,Play 100,S80
K387130,1,13,17.2,Play 100,S80
K387150,0,41,46.7,Play 100,CAS60
K387170,1,15,21.566667,Play 100,S80
K387180,1,17,18.2,Play 100,S80
K387190,1,28,38.766667,Play 100,S80
K387200,1,20,36.433333,Play 100,S80
K387210,0,35,12.933333,Play 100,CAS60
K387230,1,35,56.9,Play 100,S80
K387240,0,39,29.833333,Play 100,CAS60
K387260,1,24,30.6,Play 100,S80
K387290,1,21,30.8,Play 100,S80
K387300,0,21,46.6,Play 100,ASAD90
K387310,1,12,41.266667,Play 100,S80
K387320,0,30,50.333333,Play 100,CAS60
K387330,1,13,57.6,Play 100,CAS60
K387340,1,12,41.666667,Play 100,ASAD90
K387350,0,81,43.733333,Play 100,WC95
K387360,0,19,37.766667,Play 100,CAS60
K387370,0,15,16.866667,Play 100,CAS60
K387380,1,29,55.833333,Play 100,CAS60
K387400,0,23,23.533333,Play 100,WC95
K387410,0,25,45.933333,Play 100,WC95
K387420,1,24,36.833333,Play 100,ASAD90
K387430,1,37,22.6,Play 100,S80
K387450,0,45,41.433333,Play 100,WC95
K387480,1,17,48.266667,Play 300,S80
K387490,1,32,15.4,Play 300,ASAD90
K387500,1,39,41.2,Play 300,CAS60
K387520,1,35,26.033333,Play 300,S80
K387530,0,22,38.433333,Play 300,WC95
K387540,0,24,48.5,Play 300,WC95
K387550,0,13,43,Play 300,WC95
K387560,0,37,31.166667,Play 300,WC95
K387570,0,25,31.466667,Play 300,CAS60
K387580,1,39,45.166667,Play 300,S80
K387590,0,31,45.966667,Play 300,CAS60
K387600,1,51,16.566667,Play 300,S80
K387610,0,29,44.366667,Play 300,WC95
K387620,1,17,54.7,Play 300,S80
K387630,1,23,33.333333,Play 300,S80
K387640,1,36,43.3,Play 300,CAS60
K387650,0,12,30.733333,Play 300,CAS60
K387660,0,53,58.166667,Play 300,WC95
K387670,1,21,49.466667,Play 300,ASAD90
K387680,0,34,42.133333,Play 300,CAS60
K387700,1,44,32.266667,Play 300,CAS60
K387710,1,50,49.333333,Play 300,CAS60
K387720,1,24,50.033333,Play 300,CAS60
K387730,1,31,38.366667,Play 300,ASAD90
K387740,1,27,28.033333,Play 300,S80
K387750,0,30,47.733333,Play 300,WC95
K387770,0,31,48.766667,Play 300,WC95
K387780,1,32,32.066667,Play 300,S80
K387790,1,24,21.8,Play 300,CAS60
K387800,1,14,30,Play 300,ASAD90
K387820,1,32,37,Play 300,CAS60
K387840,1,26,36.533333,Play 300,S80
K387850,1,34,45.833333,Play 300,S80
K387860,0,25,44.933333,Play 300,WC95
K387880,1,29,24.233333,Play 300,ASAD90
K387890,0,12,36.066667,Play 300,WC95
K387910,0,34,56.266667,Play 300,WC95
K387920,1,47,53.033333,Play 300,CAS60
K387930,1,20,52,Play 300,S80
K387970,1,18,27.533333,Play 300,S80
K387980,0,25,52.233333,Play 300,WC95
K387990,1,20,46.7,Play 300,S80
K388010,1,15,27.733333,Play 300,CAS60
K388020,1,30,32.133333,Play 300,S80
K388030,0,26,32.266667,Play 300,WC95
K388040,0,24,46.733333,Play 300,WC95
K388050,1,28,22.066667,Play 300,CAS60
K388070,0,35,52.433333,Play 300,WC95
K388080,1,53,45.666667,Play 300,S80
K388090,0,40,16.833333,Play 300,WC95
K388100,1,33,38.166667,Play 300,CAS60
K388110,1,16,39.633333,Play 300,S80
K388140,0,22,20.633333,Play 300,WC95
K388150,0,53,23.7,Play 300,WC95
K388160,1,41,50.366667,Play 300,S80
K388220,0,23,34.633333,Play 300,WC95
K388240,1,35,11.5,Play 300,CAS60
K388270,1,19,45.7,Play 300,S80
K388290,0,44,12.966667,Play 300,WC95
K388300,1,28,30.4,Play 300,S80
K388320,1,38,21.2,Play 300,CAS60
K388330,1,31,16,Play 300,S80
K388340,0,48,36.333333,Play 300,WC95
K388350,1,31,31.366667,Play 300,S80
K388360,0,26,29.3,Play 300,WC95
K388380,0,51,24.366667,Play 300,WC95
K388390,1,12,46.833333,Play 300,S80
K388400,0,64,14.9,Play 300,WC95
K388410,1,22,14.566667,Play 300,ASAD90
K388420,1,23,23.166667,Play 300,S80
K388430,0,33,43.666667,Play 300,CAS60
K388440,1,60,25.633333,Play 300,S80
K388450,1,25,9.933333,Play 300,S80
K388470,0,34,25.966667,Play 300,CAS60
K388480,1,29,13.166667,Play 300,S80
K388510,0,14,36.1,Play 300,CAS60
K388520,0,14,50.4,Play 300,CAS60
K388530,0,33,43.333333,Play 300,WC95
K388540,1,30,35.566667,Play 300,S80
K388560,1,49,46.033333,Play 300,S80
K388570,0,23,13.533333,Play 300,CAS60
K388580,1,46,39.733333,Play 300,S80
K388590,1,32,36.466667,Play 300,ASAD90
K388600,0,25,29.066667,Play 300,WC95
K388630,0,28,31.9,Play 300,CAS60
K388640,1,17,29.566667,Play 300,CAS60
K388650,0,22,11.166667,Play 300,WC95
K388660,1,13,42,Play 300,S80
K388670,0,21,31.7,Play 300,WC95
K388690,1,38,52.233333,Play 300,S80
K388700,0,30,28.766667,Play 300,ASAD90
K388710,1,47,45.766667,Play 300,S80
K388720,1,39,22.833333,Play 300,S80
K388730,1,14,21.2,Play 300,S80
K388740,0,20,45.466667,Play 300,WC95
K388750,0,32,43,Play 300,WC95
K388760,1,38,10.7,Play 300,S80
K388770,0,35,53.833333,Play 300,WC95
K388780,1,38,57.8,Play 300,S80
K388790,1,21,29.966667,Play 300,S80
K388800,1,23,17.033333,Play 300,S80
K388810,0,22,28.066667,Play 300,WC95
K388820,1,26,14.633333,Play 300,S80
K388830,0,37,25.266667,Play 300,WC95
K388850,1,40,41.633333,Play 300,S80
K388860,0,22,41.366667,Play 300,WC95
K388870,0,27,49.566667,Play 300,CAS60
K388890,1,24,45.466667,Play 300,S80
K388900,0,18,27.133333,Play 300,WC95
K388930,1,27,36.133333,Play 300,CAS60
K388960,0,62,15.433333,Play 300,WC95
K388980,1,30,25.4,Play 300,CAS60
K388990,0,45,11.066667,Play 300,WC95
K389010,0,35,57.133333,Play 300,CAS60
K389020,1,34,53.766667,Play 300,S80
K389030,1,27,27.1,Play 300,CAS60
K389040,1,17,19.166667,Play 300,S80
K389060,0,46,9.7,Play 300,CAS60
K389080,0,30,54.5,Play 300,CAS60
K389090,0,37,19.833333,Play 300,CAS60
K389110,0,41,30.666667,Play 300,WC95
K389120,1,32,56,Play 300,CAS60
K389130,0,44,21.566667,Play 300,CAS60
K389140,0,13,36.3,Play 300,WC95
K389150,0,19,50.833333,Play 300,WC95
K389170,0,40,18.966667,Play 300,WC95
K389180,1,16,47.766667,Play 300,S80
K389190,1,16,37.266667,Play 300,S80
K389200,0,41,56.433333,Play 300,ASAD90
K389210,0,69,41.8,Play 300,WC95
K389220,1,37,15.733333,Play 300,S80
K389230,0,29,27.966667,Play 300,WC95
K389240,1,19,23.266667,Play 300,S80
K389260,0,47,25.366667,Play 300,CAS60
K389270,0,23,53.566667,Play 300,CAS60
K389280,1,30,45.266667,Play 300,S80
K389290,0,12,22.333333,Play 300,WC95
K389310,0,46,18.5,Play 300,WC95
K389330,1,54,29.733333,Play 300,S80
K389340,0,24,14.5,Play 300,WC95
K389360,0,22,42.5,Play 300,WC95
K389380,0,29,26.133333,Play 300,WC95
K389400,1,34,31,Play 300,S80
K389410,1,30,25.4,Play 300,CAS60
K389420,1,27,29.333333,Play 300,CAS60
K389430,1,17,42.8,Play 300,S80
K389440,0,42,40.666667,Play 300,WC95
K389450,0,46,52.533333,Play 300,CAS60
K389460,0,15,47.9,Play 300,WC95
K389470,1,21,53.1,Play 300,CAS60
K389480,0,28,25.9,Play 300,WC95
K389490,0,69,51.9,Play 300,CAS60
K389500,0,71,54.466667,Play 300,WC95
K389510,0,39,16.6,Play 300,CAS60
K389520,1,22,28.8,Play 300,S80
K389530,0,57,34.833333,Play 300,CAS60
K389540,1,43,17.566667,Play 300,S80
K389550,1,23,41.4,Play 300,S80
K389570,1,12,43.2,Play 300,CAS60
K389580,1,48,31.333333,Play 300,S80
K389590,1,23,43.166667,Play 300,S80
K389600,1,20,27.233333,Play 300,CAS60
K389610,0,40,33,Play 300,CAS60
K389620,0,77,42.166667,Play 300,WC95
K389630,0,77,47.6,Play 300,WC95
K389640,1,18,38.1,Play 300,S80
K389650,1,22,40.366667,Play 300,CAS60
K389660,1,12,22.433333,Play 300,S80
K389690,0,18,36.366667,Play 300,WC95
K389700,0,47,51.933333,Play 300,WC95
K389710,0,60,52.466667,Play 300,CAS60
K389740,1,34,49.5,Play 300,S80
K389750,1,17,48.566667,Play 300,ASAD90
K389770,1,23,23.166667,Play 300,S80
K389780,0,23,27.533333,Play 300,WC95
K389790,1,45,21.433333,Play 300,CAS60
K389800,0,29,17.633333,Play 300,CAS60
K389820,0,44,38.733333,Play 300,WC95
K389830,0,22,15.733333,Play 300,WC95
K389840,0,20,20.3,Play 300,WC95
K389860,0,52,20.766667,Play 300,WC95
K389870,1,70,17.566667,Play 300,CAS60
K389880,0,19,48.633333,Play 300,WC95
K389890,1,19,37.7,Play 300,S80
K389900,1,27,10.3,Play 300,S80
K389910,1,28,48.6,Play 300,CAS60
K389920,0,37,44.333333,Play 300,WC95
K389930,0,25,9.633333,Play 300,WC95
K389940,0,28,49.6,Play 300,WC95
K389980,0,13,36.5,Play 300,WC95
K389990,0,29,32.1,Play 300,WC95
K390000,1,29,57.566667,Play 300,S80
K390030,1,17,15.933333,Play 300,CAS60
K390050,0,73,12.366667,Play 300,CAS60
K390060,1,14,39.633333,Play 300,S80
K390070,0,26,17.533333,Play 300,WC95
K390080,0,13,37.666667,Play 300,WC95
K390090,1,24,29.4,Play 300,CAS60
K390100,1,52,49.333333,Play 300,S80
K390110,0,15,38.9,Play 300,WC95
K390130,0,49,46.333333,Play 300,WC95
K390140,0,21,58.066667,Play 300,WC95
K390150,0,28,32.3,Play 300,WC95
K390160,1,41,56.166667,Play 300,CAS60
K390180,0,42,55.566667,Play 300,WC95
K390190,0,19,41.233333,Play 300,CAS60
K390210,1,53,19.766667,Play 300,CAS60
K390220,1,34,39.233333,Play 300,S80
K390230,1,30,36.433333,Play 300,S80
K390240,0,26,51.5,Play 300,WC95
K390250,0,12,29.7,Play 300,CAS60
K390260,0,32,28.3,Play 300,WC95
K390280,0,45,34.166667,Play 300,CAS60
K390290,0,15,28.366667,Play 300,CAS60
K390320,0,28,10.366667,Play 300,WC95
K390330,0,16,21.9,Play 300,CAS60
K390340,1,27,50.866667,Play 300,S80
K390360,1,25,17.033333,Play 300,S80
K390370,0,27,20,Play 300,WC95
K390380,1,27,14.533333,Play 300,S80
K390390,0,24,33.566667,Play 300,WC95
K390410,1,18,54.633333,Play 300,ASAD90
K390420,1,26,46.166667,Play 300,S80
K390430,1,40,37.033333,Play 300,S80
K390450,0,30,14,Play 300,WC95
K390460,0,27,16.6,Play 300,WC95
K390470,1,20,38.233333,Play 300,CAS60
K390480,1,19,31.366667,Play 300,CAS60
K390490,0,24,23.633333,Play 300,WC95
K390500,1,19,40.1,Play 300,ASAD90
K390510,1,27,51.833333,Play 300,S80
K390520,0,19,37.2,Play 300,CAS60
K390530,0,30,31.8,Play 300,WC95
K390550,0,32,14.8,Play 300,WC95
K390560,1,29,31.3,Play 300,S80
K390580,0,16,31.9,Play 300,CAS60
K390590,1,12,40.233333,Play 300,S80
K390600,1,60,49.566667,Play 300,CAS60
K390610,0,26,52.6,Play 300,ASAD90
K390630,0,47,56.366667,Play 300,CAS60
K390650,1,64,18.6,Play 300,S80
K390660,0,29,30.6,Play 300,WC95
K390670,1,12,11.8,Play 300,S80
K390680,1,31,55.166667,Play 300,S80
K390700,0,44,36.7,Play 300,WC95
K390710,1,28,24.666667,Play 300,CAS60
K390720,1,14,44.433333,Play 300,S80
K390730,1,14,44.966667,Play 300,CAS60
K390740,0,25,39.533333,Play 300,WC95
K390750,0,32,29.033333,Play 300,WC95
K390760,0,16,46.933333,Play 300,CAS60
K390770,0,17,33.866667,Play 300,CAS60
K390790,0,23,40.766667,Play 300,CAS60
K390800,0,30,43.533333,Play 300,WC95
K390810,1,26,18.966667,Play 300,S80
K390820,1,31,57.1,Play 300,S80
K390830,0,24,10.9,Play 300,CAS60
K390840,0,20,15.966667,Play 300,WC95
K390850,0,20,36.733333,Play 300,CAS60
K390860,1,53,50.1,Play 300,S80
K390870,0,16,28.733333,Play 300,CAS60
K390880,0,30,38.133333,Play 300,WC95
K390890,0,20,30.866667,Play 300,WC95
K390900,1,15,28.3,Play 300,S80
K390910,1,28,19.733333,Play 300,S80
K390920,1,36,11.3,Play 300,CAS60
K390960,1,23,9.866667,Play 300,S80
K391000,1,33,43.533333,Play 300,CAS60
K391020,0,14,14.833333,Play 300,CAS60
K391030,0,17,16.566667,Play 300,WC95
K391040,1,19,44.533333,Play 300,S80
K391050,1,54,54.4,Play 300,S80
K391060,0,33,25.866667,Play 300,WC95
K391070,1,19,12.5,Play 300,CAS60
K391080,0,18,39.166667,Play 300,CAS60
K391090,0,13,51.833333,Play 300,ASAD90
K391100,0,51,12,Play 300,WC95
K391110,0,17,20.8,Play 300,WC95
K391120,0,24,18.033333,Play 300,CAS60
K391130,1,36,41.4,Play 300,S80
K391150,1,31,47.3,Play 300,S80
K391170,0,24,38.7,Play 300,WC95
K391180,0,31,43.5,Play 300,CAS60
K391190,0,27,37.4,Play 300,WC95
K391200,1,12,35.533333,Play 300,S80
K391210,1,47,31.066667,Play 300,S80
K391240,1,17,14.5,Play 300,S80
K391260,0,30,56.3,Play 300,CAS60
K391270,1,25,44.666667,Play 300,S80
K391280,1,32,34.5,Play 300,ASAD90
K391290,1,53,50.033333,Play 300,S80
K391300,1,44,11.733333,Play 300,CAS60
K391310,0,14,25.066667,Play 300,WC95
K391320,0,37,45.4,Play 300,CAS60
K391330,1,31,16.566667,Play 300,S80
K391340,0,24,44.2,Play 300,WC95
K391350,0,38,54.066667,Play 300,WC95
K391360,1,23,48.333333,Play 300,CAS60
K391370,0,46,12.566667,Play 300,CAS60
K391380,0,39,31.1,Play 300,WC95
K391430,0,14,17.933333,Play 300,WC95
K391440,0,25,37.866667,Play 300,WC95
K391450,1,28,21.533333,Play 300,S80
K391480,0,21,48.933333,Play 300,WC95
K391490,1,28,45.133333,Play 300,S80
K391500,0,50,45.166667,Play 300,WC95
K391510,1,40,9.666667,Play 300,S80
K391520,1,40,52.866667,Play 300,S80
K391530,1,40,37.666667,Play 300,CAS60
K391540,1,41,27.333333,Play 300,CAS60
K391550,1,33,39.333333,Play 300,S80
K391560,1,14,55.1,Play 300,CAS60
K391570,1,21,42.366667,Play 300,S80
K391580,0,37,16.333333,Play 300,WC95
K391610,0,35,21.1,Play 300,WC95
K391620,0,30,36.066667,Play 300,WC95
K391640,1,18,22.966667,Play 300,CAS60
K391650,0,13,51.233333,Play 300,WC95
K391660,0,39,37.633333,Play 300,CAS60
K391670,1,64,25.1,Play 300,CAS60
K391680,1,35,31.433333,Play 300,S80
K391700,1,36,46.533333,Play 300,S80
K391720,0,54,24.033333,Play 300,ASAD90
K391740,1,45,14.166667,Play 300,CAS60
K391750,0,33,34.666667,Play 300,WC95
K391760,0,35,37.7,Play 300,CAS60
K391770,1,34,54.366667,Play 300,S80
K391780,0,27,47.5,Play 300,WC95
K391790,0,18,22.966667,Play 300,ASAD90
K391800,0,23,20.366667,Play 300,CAS60
K391810,1,61,34.166667,Play 300,CAS60
K391820,1,21,42.733333,Play 300,S80
K391840,1,14,57.766667,Play 300,CAS60
K391850,0,53,52.233333,Play 300,WC95
K391860,1,16,43.266667,Play 300,S80
K391870,1,59,26.433333,Play 300,S80
K391880,1,15,28.766667,Play 300,S80
K391900,0,43,21.1,Play 300,WC95
K391910,1,45,19.666667,Play 300,CAS60
K391930,1,49,33.633333,Play 300,S80
K391940,0,21,44.2,Play 300,CAS60
K391950,1,51,55,Play 300,S80
K391960,0,47,24.033333,Play 300,WC95
K391970,1,35,27.333333,Play 300,S80
K391980,0,25,51.8,Play 300,ASAD90
K391990,0,31,25.266667,Play 300,WC95
K392010,0,46,11.966667,Play 300,WC95
K392030,1,20,39.633333,Play 300,CAS60
K392040,1,18,9.833333,Play 300,CAS60
K392050,1,22,27.3,Play 300,CAS60
K392060,0,61,49.2,Play 300,WC95
K392090,1,36,45.9,Play 300,CAS60
K392100,1,36,24.433333,Play 300,S80
K392120,1,18,19.766667,Play 300,S80
K392130,0,23,17.433333,Play 300,CAS60
K392170,1,12,40.7,Play 300,S80
K392180,1,19,47.733333,Play 300,S80
K392200,0,53,19.633333,Play 300,WC95
K392220,0,34,22.933333,Play 300,CAS60
K392240,1,25,16.5,Play 300,S80
K392250,0,34,14.933333,Play 300,WC95
K392260,0,43,49.166667,Play 300,WC95
K392270,0,24,22.666667,Play 300,CAS60
K392280,1,17,36.533333,Play 300,CAS60
K392300,1,21,15.833333,Play 300,CAS60
K392310,1,12,27.333333,Play 300,S80
K392330,0,18,47.533333,Play 300,CAS60
K392340,0,29,19.033333,Play 300,WC95
K392350,0,22,21.2,Play 300,WC95
K392370,0,24,22.533333,Play 300,WC95
K392380,0,21,57.866667,Play 300,CAS60
K392390,0,29,35.5,Play 300,WC95
K392400,1,26,18.333333,Play 300,S80
K392410,0,35,49.966667,Play 300,CAS60
K392430,0,50,55.033333,Play 300,WC95
K392440,0,29,35.166667,Play 300,WC95
K392450,0,21,38.566667,Play 300,ASAD90
K392460,0,31,11.566667,Play 300,CAS60
K392490,1,15,35.166667,Play 300,S80
K392500,0,25,23.466667,Play 300,CAS60
K392510,0,23,18.9,Play 300,WC95
K392520,1,57,19.9,Play 300,S80
K392530,1,39,47.166667,Play 300,CAS60
K392560,1,22,26.533333,Play 300,S80
K392570,0,31,14.3,Play 300,ASAD90
K392580,1,13,49.066667,Play 300,S80
K392590,0,22,56.966667,Play 300,CAS60
K392600,0,30,33.3,Play 300,WC95
K392610,0,38,41.4,Play 300,WC95
K392620,0,47,25.633333,Play 300,CAS60
K392630,1,66,38.1,Play 300,CAS60
K392640,1,30,28.733333,Play 300,CAS60
K392650,1,23,14.1,Play 300,CAS60
K392670,1,20,43.466667,Play 300,S80
K392690,0,43,54.333333,Play 300,WC95
K392700,0,39,35.633333,Play 300,WC95
K392710,0,30,26.366667,Play 300,CAS60
K392720,1,14,54.4,Play 300,S80
K392730,1,34,29.266667,Play 300,S80
K392740,0,12,12.966667,Play 300,WC95
K392750,1,31,17.166667,Play 300,S80
K392760,0,17,27.5,Play 300,CAS60
K392770,1,33,31.566667,Play 300,S80
K392790,0,30,54.733333,Play 300,CAS60
K392810,0,19,37.2,Play 300,CAS60
K392850,1,18,13.333333,Play 300,CAS60
K392860,1,24,22,Play 300,S80
K392870,0,24,53.766667,Play 300,CAS60
K392880,0,16,50.9,Play 300,ASAD90
K392890,0,12,47.866667,Play 300,CAS60
K392920,1,24,49.966667,Play 300,S80
K392930,0,56,54.7,Play 300,CAS60
K392940,0,57,39.266667,Play 300,WC95
K392950,1,57,22.7,Play 300,CAS60
K392960,1,54,17.666667,Play 300,S80
K392970,1,12,15.233333,Play 300,S80
K392980,0,67,38.8,Play 300,WC95
K393000,0,31,13.333333,Play 300,WC95
K393010,1,15,42.7,Play 300,CAS60
K393020,1,42,41.266667,Play 300,CAS60
K393050,1,32,40.966667,Play 300,ASAD90
K393060,1,30,48.8,Play 300,S80
K393070,1,16,46.8,Play 300,S80
K393120,1,22,37.433333,Play 300,CAS60
K393130,0,36,24.133333,Play 300,WC95
K393140,0,20,41,Play 300,CAS60
K393150,1,55,13.166667,Play 300,S80
K393160,0,61,28.5,Play 300,WC95
K393170,0,30,55.733333,Play 300,WC95
K393180,1,56,11.4,Play 300,S80
K393190,0,13,20.066667,Play 300,CAS60
K393200,1,32,14.233333,Play 300,S80
K393210,1,54,17.866667,Play 300,S80
K393220,1,30,34.333333,Play 300,S80
K393230,1,26,51.733333,Play 300,S80
K393240,1,44,19.633333,Play 300,S80
K393250,0,24,46.366667,Play 300,WC95
K393260,0,12,12.666667,Play 300,ASAD90
K393270,0,35,26.066667,Play 300,CAS60
K393280,1,42,13.433333,Play 300,S80
K393290,0,21,47.866667,Play 300,WC95
K393300,1,16,15.033333,Play 300,CAS60
K393310,0,28,28.8,Play 300,WC95
K393340,1,22,33.966667,Play 300,S80
K393350,1,53,53.9,Play 300,S80
K393360,0,26,24.133333,Play 300,CAS60
K393370,0,55,50,Play 300,CAS60
K393380,0,48,32.166667,Play 300,CAS60
K393390,0,15,55.766667,Play 300,WC95
K393400,1,45,19.7,Play 300,CAS60
K393410,0,42,39.666667,Play 300,WC95
K393420,0,33,42.466667,Play 300,CAS60
K393470,0,12,13.966667,Play 300,CAS60
K393480,0,48,15.1,Play 300,WC95
K393490,0,12,39.733333,Play 300,WC95
K393500,1,14,22.033333,Play 300,S80
K393510,0,20,39.066667,Play 300,CAS60
K393520,1,19,51.566667,Play 300,CAS60
K393530,0,31,34,Play 300,WC95
K393550,1,35,41.166667,Play 300,ASAD90
K393560,1,30,22.833333,Play 300,S80
K393570,1,18,36.566667,Play 300,CAS60
K393590,0,26,17.833333,Play 300,CAS60
K393600,0,18,14.033333,Play 300,CAS60
K393610,0,19,15.766667,Play 300,WC95
K393620,0,20,48.033333,Play 300,WC95
K393640,0,23,57.8,Play 300,WC95
K393650,0,27,42.633333,Play 300,WC95
K393660,0,20,47.133333,Play 300,WC95
K393670,1,25,58.133333,Play 300,S80
K393680,1,54,13.233333,Play 300,S80
K393690,1,18,54.833333,Play 300,S80
K393700,1,69,51.4,Play 300,S80
K393720,1,20,35.333333,Play 300,S80
K393740,1,33,33.2,Play 300,S80
K393760,1,81,13.3,Play 300,CAS60
K393780,1,31,57.366667,Play 300,CAS60
K393790,0,17,16.066667,Play 300,WC95
K393800,0,25,51.766667,Play 300,WC95
K393810,1,45,15.966667,Play 300,CAS60
K393820,0,22,12.1,Play 300,WC95
K393830,0,28,17.8,Play 300,WC95
K393840,1,32,56.066667,Play 300,ASAD90
K393870,0,40,57.4,Play 300,WC95
K393880,0,22,27.933333,Play 300,WC95
K393890,0,52,15.933333,Play 300,WC95
K393900,1,15,39.366667,Play 300,S80
K393930,1,27,10.733333,Play 300,S80
K393940,1,23,40.4,Play 300,CAS60
K393950,1,26,32.666667,Play 300,S80
K393960,1,31,20.066667,Play 300,CAS60
K393970,1,22,40.733333,Play 300,S80
K393990,1,39,55.833333,Play 300,S80
K394000,1,27,52.333333,Play 300,S80
K394010,1,40,57.2,Play 300,S80
K394020,0,18,41.6,Play 300,WC95
K394050,1,45,46.866667,Play 300,CAS60
K394060,1,17,23.866667,Play 300,CAS60
K394070,0,45,41.533333,Play 300,WC95
K394090,1,37,38.4,Play 300,CAS60
K394100,1,32,34.433333,Play 300,S80
K394110,1,25,27.166667,Play 300,CAS60
K394120,0,19,20.333333,Play 300,WC95
K394140,0,38,57.7,Play 300,WC95
K394150,1,41,11.733333,Play 300,ASAD90
K394170,1,34,36.666667,Play 300,CAS60
K394180,1,21,12.766667,Play 300,ASAD90
K394190,1,46,28.3,Play 300,CAS60
K394210,0,45,33.233333,Play 300,WC95
K394220,0,25,21.433333,Play 300,WC95
K394230,1,44,30.133333,Play 300,CAS60
K394240,1,43,53.4,Play 300,S80
K394260,1,26,30.633333,Play 300,S80
K394280,1,36,25.766667,Play 300,S80
K394290,1,47,39.266667,Play 300,S80
K394300,1,21,29,Play 300,S80
K394310,0,29,37.1,Play 300,WC95
K394320,1,20,12.266667,Play 300,S80
K394330,0,33,44.366667,Play 300,WC95
K394350,1,26,30.833333,Play 300,CAS60
K394370,0,24,33.2,Play 300,WC95
K394400,1,18,54.966667,Play 300,S80
K394410,0,35,26.433333,Play 300,CAS60
K394420,0,64,57.933333,Play 300,WC95
K394430,1,21,25.1,Play 300,S80
K394440,1,47,48.666667,Play 300,ASAD90
K394450,1,27,56.266667,Play 300,CAS60
K394470,1,26,41.533333,Play 300,S80
K394480,0,36,23.3,Play 300,WC95
K394500,0,18,58.1,Play 300,WC95
K394510,0,38,20.166667,Play 300,CAS60
K394530,1,24,23.5,Play 300,S80
K394540,1,53,39.733333,Play 300,S80
K394550,1,59,47.7,Play 300,S80
K394570,1,17,48.433333,Play 300,S80
K394580,1,13,38.766667,Play 300,S80
K394600,0,13,33.4,Play 300,WC95
K394610,0,17,23.833333,Play 300,WC95
K394620,0,59,32.6,Play 300,WC95
K394640,1,13,34.7,Play 300,S80
K394650,1,32,52.3,Play 300,S80
K394660,1,19,57.866667,Play 300,S80
K394670,1,48,26.066667,Play 300,S80
K394680,1,26,22.566667,Play 300,S80
K394700,0,26,26.266667,Play 300,CAS60
