cycle,type,startdate
2016,polls-only,9/27/2016
2016,polls-only,9/16/2016
2016,polls-only,5/25/2016
2016,polls-only,9/14/2016
2016,polls-only,9/27/2016
2016,polls-only,10/1/2016
2016,polls-only,10/4/2016
2016,polls-only,8/9/2016
2016,polls-only,6/15/2016
2016,polls-only,4/26/2016
2016,polls-only,8/17/2016
2016,polls-only,9/14/2016
2016,polls-only,9/27/2016
2016,polls-only,8/10/2016
2016,polls-only,9/2/2016
2016,polls-only,10/4/2016
2016,polls-only,8/9/2016
2016,polls-only,9/2/2016
2016,polls-only,9/9/2016
2016,polls-only,6/4/2016
2016,polls-only,9/9/2016
2016,polls-only,9/21/2016
2016,polls-only,8/19/2016
2016,polls-only,6/14/2016
2016,polls-only,9/15/2016
2016,polls-only,10/9/2016
2016,polls-only,5/16/2016
2016,polls-only,9/27/2016
2016,polls-only,8/9/2016
2016,polls-only,9/27/2016
2016,polls-only,9/2/2016
2016,polls-only,10/16/2016
2016,polls-only,9/2/2016
2016,polls-only,6/25/2016
2016,polls-only,9/9/2016
2016,polls-only,6/22/2016
2016,polls-only,9/30/2016
2016,polls-only,8/9/2016
2016,polls-only,10/4/2016
2016,polls-only,9/21/2016
2016,polls-only,9/9/2016
2016,polls-only,9/14/2016
2016,polls-only,9/9/2016
2016,polls-only,9/2/2016
2016,polls-only,6/16/2016
2016,polls-only,9/14/2016
2016,polls-only,9/14/2016
2016,polls-only,9/2/2016
2016,polls-only,9/23/2016
2016,polls-only,9/26/2016
2016,polls-only,9/7/2016
2016,polls-only,8/9/2016
2016,polls-only,9/13/2016
2016,polls-only,6/15/2016
2016,polls-only,9/27/2016
2016,polls-only,7/5/2016
2016,polls-only,8/26/2016
2016,polls-only,8/26/2016
2016,polls-only,8/26/2016
2016,polls-only,6/13/2016
2016,polls-only,9/22/2016
2016,polls-only,6/21/2016
2016,polls-only,8/26/2016
2016,polls-only,9/29/2016
2016,polls-only,9/21/2016
2016,polls-only,8/26/2016
2016,polls-only,10/4/2016
2016,polls-only,8/26/2016
2016,polls-only,5/18/2016
2016,polls-only,9/7/2016
2016,polls-only,9/21/2016
2016,polls-only,8/26/2016
2016,polls-only,10/15/2016
2016,polls-only,10/8/2016
2016,polls-only,10/4/2016
2016,polls-only,10/4/2016
2016,polls-only,8/26/2016
2016,polls-only,6/10/2016
2016,polls-only,9/2/2016
2016,polls-only,4/29/2016
2016,polls-only,9/16/2016
2016,polls-only,9/23/2016
2016,polls-only,6/21/2016
2016,polls-only,4/25/2016
2016,polls-only,6/11/2016
2016,polls-only,9/12/2016
2016,polls-only,6/23/2016
2016,polls-only,9/14/2016
2016,polls-only,5/31/2016
2016,polls-only,9/9/2016
2016,polls-only,9/28/2016
2016,polls-only,9/14/2016
2016,polls-only,9/23/2016
2016,polls-only,9/9/2016
2016,polls-only,9/9/2016
2016,polls-only,7/1/2016
2016,polls-only,9/16/2016
2016,polls-only,6/15/2016
2016,polls-only,9/7/2016
2016,polls-only,9/11/2016
2016,polls-only,9/16/2016
2016,polls-only,6/14/2016
2016,polls-only,6/14/2016
2016,polls-only,6/14/2016
2016,polls-only,6/14/2016
2016,polls-only,9/21/2016
2016,polls-only,9/27/2016
2016,polls-only,9/27/2016
2016,polls-only,9/2/2016
2016,polls-only,9/7/2016
2016,polls-only,9/7/2016
2016,polls-only,7/21/2016
2016,polls-only,10/7/2016
2016,polls-only,10/14/2016
2016,polls-only,9/23/2016
2016,polls-only,10/4/2016
2016,polls-only,9/7/2016
2016,polls-only,5/12/2016
2016,polls-only,9/21/2016
2016,polls-only,9/27/2016
2016,polls-only,9/10/2016
2016,polls-only,9/14/2016
2016,polls-only,9/27/2016
2016,polls-only,6/21/2016
2016,polls-only,9/7/2016
2016,polls-only,9/27/2016
2016,polls-only,8/9/2016
2016,polls-only,6/11/2016
2016,polls-only,6/11/2016
2016,polls-only,6/11/2016
2016,polls-only,6/11/2016
2016,polls-only,8/26/2016
2016,polls-only,9/27/2016
2016,polls-only,9/21/2016
2016,polls-only,9/9/2016
2016,polls-only,9/9/2016
2016,polls-only,8/9/2016
2016,polls-only,9/7/2016
2016,polls-only,9/9/2016
2016,polls-only,8/26/2016
2016,polls-only,9/21/2016
2016,polls-only,9/14/2016
2016,polls-only,8/26/2016
2016,polls-only,8/26/2016
2016,polls-only,9/9/2016
2016,polls-only,9/16/2016
2016,polls-only,9/14/2016
2016,polls-only,7/7/2016
2016,polls-only,9/7/2016
2016,polls-only,9/14/2016
2016,polls-only,10/4/2016
2016,polls-only,9/26/2016
2016,polls-only,9/27/2016
2016,polls-only,10/13/2016
2016,polls-only,10/4/2016
2016,polls-only,10/6/2016
2016,polls-only,9/21/2016
2016,polls-only,9/27/2016
2016,polls-only,9/27/2016
2016,polls-only,9/21/2016
2016,polls-only,8/9/2016
2016,polls-only,9/27/2016
2016,polls-only,6/9/2016
2016,polls-only,9/21/2016
2016,polls-only,10/4/2016
2016,polls-only,10/4/2016
2016,polls-only,6/21/2016
2016,polls-only,9/2/2016
2016,polls-only,6/19/2016
2016,polls-only,9/14/2016
2016,polls-only,8/9/2016
2016,polls-only,9/27/2016
2016,polls-only,9/8/2016
2016,polls-only,9/14/2016
2016,polls-only,9/25/2016
2016,polls-only,9/20/2016
2016,polls-only,8/26/2016
2016,polls-only,6/20/2016
2016,polls-only,5/18/2016
2016,polls-only,9/14/2016
2016,polls-only,9/14/2016
2016,polls-only,9/21/2016
2016,polls-only,8/26/2016
2016,polls-only,10/5/2016
2016,polls-only,8/31/2016
2016,polls-only,10/12/2016
2016,polls-only,7/17/2016
2016,polls-only,9/16/2016
2016,polls-only,8/31/2016
2016,polls-only,4/5/2016
2016,polls-only,9/21/2016
2016,polls-only,8/19/2016
2016,polls-only,10/5/2016
2016,polls-only,8/26/2016
2016,polls-only,9/14/2016
2016,polls-only,9/7/2016
2016,polls-only,9/21/2016
2016,polls-only,8/26/2016
2016,polls-only,5/11/2016
2016,polls-only,9/7/2016
2016,polls-only,6/24/2016
2016,polls-only,8/14/2016
2016,polls-only,5/24/2016
2016,polls-only,9/9/2016
2016,polls-only,8/9/2016
2016,polls-only,10/4/2016
2016,polls-only,9/2/2016
2016,polls-only,8/31/2016
2016,polls-only,8/31/2016
2016,polls-only,5/10/2016
2016,polls-only,8/31/2016
2016,polls-only,9/27/2016
2016,polls-only,8/19/2016
2016,polls-only,9/21/2016
2016,polls-only,8/31/2016
2016,polls-only,8/19/2016
2016,polls-only,8/19/2016
2016,polls-only,10/11/2016
2016,polls-only,9/24/2016
2016,polls-only,8/4/2016
2016,polls-only,9/27/2016
2016,polls-only,9/21/2016
2016,polls-only,9/28/2016
2016,polls-only,9/2/2016
2016,polls-only,9/6/2016
2016,polls-only,9/27/2016
2016,polls-only,8/31/2016
2016,polls-only,5/11/2016
2016,polls-only,8/19/2016
2016,polls-only,6/21/2016
2016,polls-only,9/15/2016
2016,polls-only,9/7/2016
2016,polls-only,9/2/2016
2016,polls-only,8/31/2016
2016,polls-only,9/2/2016
2016,polls-only,6/26/2016
2016,polls-only,8/24/2016
2016,polls-only,9/14/2016
2016,polls-only,4/4/2016
2016,polls-only,8/26/2016
2016,polls-only,9/2/2016
2016,polls-only,8/22/2016
2016,polls-only,9/27/2016
2016,polls-only,9/23/2016
2016,polls-only,8/26/2016
2016,polls-only,8/31/2016
2016,polls-only,9/7/2016
2016,polls-only,8/19/2016
2016,polls-only,10/3/2016
2016,polls-only,9/2/2016
2016,polls-only,5/31/2016
2016,polls-only,9/27/2016
2016,polls-only,9/5/2016
2016,polls-only,9/7/2016
2016,polls-only,6/5/2016
2016,polls-only,9/21/2016
2016,polls-only,7/29/2016
2016,polls-only,9/27/2016
2016,polls-only,10/10/2016
2016,polls-only,10/6/2016
2016,polls-only,7/28/2016
2016,polls-only,9/21/2016
2016,polls-only,9/14/2016
2016,polls-only,5/13/2016
2016,polls-only,9/21/2016
2016,polls-only,8/26/2016
2016,polls-only,9/27/2016
2016,polls-only,9/14/2016
2016,polls-only,8/19/2016
2016,polls-only,9/2/2016
2016,polls-only,9/4/2016
2016,polls-only,9/9/2016
2016,polls-only,9/16/2016
2016,polls-only,7/7/2016
2016,polls-only,9/2/2016
2016,polls-only,9/22/2016
2016,polls-only,8/26/2016
2016,polls-only,9/9/2016
2016,polls-only,9/7/2016
2016,polls-only,6/27/2016
2016,polls-only,7/29/2016
2016,polls-only,9/9/2016
2016,polls-only,8/19/2016
2016,polls-only,9/14/2016
2016,polls-only,10/10/2016
2016,polls-only,9/3/2016
2016,polls-only,8/9/2016
2016,polls-only,8/31/2016
2016,polls-only,10/9/2016
2016,polls-only,9/2/2016
2016,polls-only,5/2/2016
2016,polls-only,9/2/2016
2016,polls-only,8/19/2016
2016,polls-only,6/27/2016
2016,polls-only,9/21/2016
2016,polls-only,6/27/2016
2016,polls-only,4/7/2016
2016,polls-only,9/26/2016
2016,polls-only,10/2/2016
2016,polls-only,7/24/2016
2016,polls-only,9/27/2016
2016,polls-only,8/19/2016
2016,polls-only,7/29/2016
2016,polls-only,9/14/2016
2016,polls-only,9/14/2016
2016,polls-only,10/5/2016
2016,polls-only,9/2/2016
2016,polls-only,4/15/2016
2016,polls-only,9/21/2016
2016,polls-only,8/19/2016
2016,polls-only,9/14/2016
2016,polls-only,9/16/2016
2016,polls-only,9/27/2016
2016,polls-only,9/12/2016
2016,polls-only,10/8/2016
2016,polls-only,9/27/2016
2016,polls-only,8/24/2016
2016,polls-only,4/4/2016
2016,polls-only,7/29/2016
2016,polls-only,9/21/2016
2016,polls-only,9/21/2016
2016,polls-only,9/27/2016
2016,polls-only,9/1/2016
2016,polls-only,9/7/2016
2016,polls-only,10/1/2016
2016,polls-only,8/19/2016
2016,polls-only,5/6/2016
2016,polls-only,6/16/2016
2016,polls-only,8/19/2016
2016,polls-only,9/14/2016
2016,polls-only,9/20/2016
2016,polls-only,9/7/2016
2016,polls-only,8/12/2016
2016,polls-only,8/26/2016
2016,polls-only,9/21/2016
2016,polls-only,9/14/2016
2016,polls-only,9/21/2016
2016,polls-only,8/24/2016
2016,polls-only,9/7/2016
2016,polls-only,8/26/2016
2016,polls-only,8/26/2016
2016,polls-only,8/31/2016
2016,polls-only,7/25/2016
2016,polls-only,6/11/2016
2016,polls-only,9/21/2016
2016,polls-only,10/4/2016
2016,polls-only,10/7/2016
2016,polls-only,9/14/2016
2016,polls-only,8/19/2016
2016,polls-only,9/2/2016
2016,polls-only,8/19/2016
2016,polls-only,9/7/2016
2016,polls-only,9/9/2016
2016,polls-only,9/7/2016
2016,polls-only,8/24/2016
2016,polls-only,8/30/2016
2016,polls-only,8/24/2016
2016,polls-only,9/21/2016
2016,polls-only,8/31/2016
2016,polls-only,9/30/2016
2016,polls-only,8/19/2016
2016,polls-only,9/16/2016
2016,polls-only,8/26/2016
2016,polls-only,9/21/2016
2016,polls-only,6/20/2016
2016,polls-only,8/29/2016
2016,polls-only,8/26/2016
2016,polls-only,8/26/2016
2016,polls-only,9/21/2016
2016,polls-only,8/12/2016
2016,polls-only,8/31/2016
2016,polls-only,5/2/2016
2016,polls-only,9/6/2016
2016,polls-only,4/5/2016
2016,polls-only,8/28/2016
2016,polls-only,9/7/2016
2016,polls-only,9/14/2016
2016,polls-only,8/24/2016
2016,polls-only,8/25/2016
2016,polls-only,8/24/2016
2016,polls-only,9/14/2016
2016,polls-only,8/12/2016
2016,polls-only,9/19/2016
2016,polls-only,8/27/2016
2016,polls-only,8/24/2016
2016,polls-only,9/21/2016
2016,polls-only,8/26/2016
2016,polls-only,8/19/2016
2016,polls-only,9/2/2016
2016,polls-only,9/14/2016
2016,polls-only,9/21/2016
2016,polls-only,9/14/2016
2016,polls-only,9/7/2016
2016,polls-only,6/9/2016
2016,polls-only,9/7/2016
2016,polls-only,6/11/2016
2016,polls-only,7/29/2016
2016,polls-only,8/24/2016
2016,polls-only,8/26/2016
2016,polls-only,8/19/2016
2016,polls-only,8/26/2016
2016,polls-only,8/19/2016
2016,polls-only,9/29/2016
2016,polls-only,9/2/2016
2016,polls-only,3/28/2016
2016,polls-only,9/21/2016
2016,polls-only,8/24/2016
2016,polls-only,5/12/2016
2016,polls-only,8/31/2016
2016,polls-only,8/12/2016
2016,polls-only,9/9/2016
2016,polls-only,8/31/2016
2016,polls-only,9/18/2016
2016,polls-only,4/6/2016
2016,polls-only,9/17/2016
2016,polls-only,9/6/2016
2016,polls-only,8/24/2016
2016,polls-only,9/21/2016
2016,polls-only,9/21/2016
2016,polls-only,5/13/2016
2016,polls-only,8/17/2016
2016,polls-only,8/6/2016
2016,polls-only,8/26/2016
2016,polls-only,8/24/2016
2016,polls-only,9/9/2016
2016,polls-only,8/12/2016
2016,polls-only,8/23/2016
2016,polls-only,5/21/2016
2016,polls-only,6/7/2016
2016,polls-only,8/12/2016
2016,polls-only,9/7/2016
2016,polls-only,6/10/2016
2016,polls-only,8/31/2016
2016,polls-only,8/26/2016
2016,polls-only,9/16/2016
2016,polls-only,8/17/2016
2016,polls-only,8/9/2016
2016,polls-only,9/28/2016
2016,polls-only,9/7/2016
2016,polls-only,8/22/2016
2016,polls-only,8/17/2016
2016,polls-only,9/7/2016
2016,polls-only,9/2/2016
2016,polls-only,8/31/2016
2016,polls-only,9/2/2016
2016,polls-only,9/14/2016
2016,polls-only,8/12/2016
2016,polls-only,8/19/2016
2016,polls-only,9/6/2016
2016,polls-only,7/22/2016
2016,polls-only,9/7/2016
2016,polls-only,9/21/2016
2016,polls-only,9/15/2016
2016,polls-only,9/9/2016
2016,polls-only,9/7/2016
2016,polls-only,9/14/2016
2016,polls-only,9/14/2016
2016,polls-only,9/9/2016
2016,polls-only,8/12/2016
2016,polls-only,8/31/2016
2016,polls-only,8/17/2016
2016,polls-only,8/19/2016
2016,polls-only,8/12/2016
2016,polls-only,9/7/2016
2016,polls-only,9/7/2016
2016,polls-only,8/31/2016
2016,polls-only,9/14/2016
2016,polls-only,9/21/2016
2016,polls-only,9/14/2016
2016,polls-only,8/5/2016
2016,polls-only,9/27/2016
2016,polls-only,9/14/2016
2016,polls-only,9/14/2016
2016,polls-only,4/25/2016
2016,polls-only,8/17/2016
2016,polls-only,9/13/2016
2016,polls-only,8/12/2016
2016,polls-only,9/1/2016
2016,polls-only,8/17/2016
2016,polls-only,9/14/2016
2016,polls-only,9/2/2016
2016,polls-only,9/21/2016
2016,polls-only,9/14/2016
2016,polls-only,8/24/2016
2016,polls-only,9/12/2016
2016,polls-only,8/31/2016
2016,polls-only,8/5/2016
2016,polls-only,6/28/2016
2016,polls-only,9/26/2016
2016,polls-only,3/31/2016
2016,polls-only,9/7/2016
2016,polls-only,9/25/2016
2016,polls-only,8/12/2016
2016,polls-only,9/14/2016
2016,polls-only,8/19/2016
2016,polls-only,8/12/2016
2016,polls-only,8/19/2016
2016,polls-only,7/30/2016
2016,polls-only,8/5/2016
2016,polls-only,6/5/2016
2016,polls-only,8/31/2016
2016,polls-only,9/21/2016
2016,polls-only,9/11/2016
2016,polls-only,9/7/2016
2016,polls-only,9/21/2016
2016,polls-only,8/21/2016
2016,polls-only,9/2/2016
2016,polls-only,8/17/2016
2016,polls-only,8/12/2016
2016,polls-only,8/31/2016
2016,polls-only,9/21/2016
2016,polls-only,9/24/2016
2016,polls-only,5/24/2016
2016,polls-only,8/31/2016
2016,polls-only,9/14/2016
2016,polls-only,9/10/2016
2016,polls-only,5/31/2016
2016,polls-only,8/19/2016
2016,polls-only,5/4/2016
2016,polls-only,8/17/2016
2016,polls-only,5/16/2016
2016,polls-only,10/3/2016
2016,polls-only,8/5/2016
2016,polls-only,8/17/2016
2016,polls-only,9/14/2016
2016,polls-only,8/12/2016
2016,polls-only,8/12/2016
2016,polls-only,8/20/2016
2016,polls-only,4/15/2016
2016,polls-only,3/30/2016
2016,polls-only,8/24/2016
2016,polls-only,10/3/2016
2016,polls-only,8/19/2016
2016,polls-only,5/24/2016
2016,polls-only,8/12/2016
2016,polls-only,8/12/2016
2016,polls-only,9/23/2016
2016,polls-only,8/12/2016
2016,polls-only,9/14/2016
2016,polls-only,8/29/2016
2016,polls-only,8/31/2016
2016,polls-only,10/1/2016
2016,polls-only,9/7/2016
2016,polls-only,6/22/2016
2016,polls-only,8/5/2016
2016,polls-only,9/9/2016
2016,polls-only,8/17/2016
2016,polls-only,10/2/2016
2016,polls-only,9/22/2016
2016,polls-only,9/7/2016
2016,polls-only,8/24/2016
2016,polls-only,8/19/2016
2016,polls-only,8/19/2016
2016,polls-only,8/19/2016
2016,polls-only,9/14/2016
2016,polls-only,8/17/2016
2016,polls-only,9/8/2016
2016,polls-only,9/2/2016
2016,polls-only,7/5/2016
2016,polls-only,8/15/2016
2016,polls-only,3/23/2016
2016,polls-only,4/11/2016
2016,polls-only,7/29/2016
2016,polls-only,5/9/2016
2016,polls-only,9/21/2016
2016,polls-only,8/31/2016
2016,polls-only,9/14/2016
2016,polls-only,8/24/2016
2016,polls-only,9/30/2016
2016,polls-only,3/4/2016
2016,polls-only,8/5/2016
2016,polls-only,5/10/2016
2016,polls-only,8/26/2016
2016,polls-only,4/4/2016
2016,polls-only,3/28/2016
2016,polls-only,9/7/2016
2016,polls-only,8/19/2016
2016,polls-only,8/18/2016
2016,polls-only,8/26/2016
2016,polls-only,9/7/2016
2016,polls-only,8/5/2016
2016,polls-only,8/17/2016
2016,polls-only,7/29/2016
2016,polls-only,8/24/2016
2016,polls-only,8/5/2016
2016,polls-only,9/20/2016
2016,polls-only,10/13/2016
2016,polls-only,8/5/2016
2016,polls-only,9/2/2016
2016,polls-only,9/7/2016
2016,polls-only,8/10/2016
2016,polls-only,8/24/2016
2016,polls-only,8/31/2016
2016,polls-only,9/7/2016
2016,polls-only,9/29/2016
2016,polls-only,9/7/2016
2016,polls-only,3/22/2016
2016,polls-only,8/19/2016
2016,polls-only,6/17/2016
2016,polls-only,9/7/2016
2016,polls-only,9/6/2016
2016,polls-only,8/31/2016
2016,polls-only,9/19/2016
2016,polls-only,8/24/2016
2016,polls-only,8/26/2016
2016,polls-only,9/14/2016
2016,polls-only,8/31/2016
2016,polls-only,9/14/2016
2016,polls-only,8/26/2016
2016,polls-only,8/17/2016
2016,polls-only,8/31/2016
2016,polls-only,7/30/2016
2016,polls-only,7/29/2016
2016,polls-only,8/5/2016
2016,polls-only,8/31/2016
2016,polls-only,8/24/2016
2016,polls-only,9/5/2016
2016,polls-only,9/7/2016
2016,polls-only,8/10/2016
2016,polls-only,8/5/2016
2016,polls-only,4/10/2016
2016,polls-only,9/14/2016
2016,polls-only,9/7/2016
2016,polls-only,8/16/2016
2016,polls-only,4/1/2016
2016,polls-only,8/26/2016
2016,polls-only,8/23/2016
2016,polls-only,8/10/2016
2016,polls-only,9/7/2016
2016,polls-only,8/5/2016
2016,polls-only,8/24/2016
2016,polls-only,9/18/2016
2016,polls-only,8/12/2016
2016,polls-only,4/12/2016
2016,polls-only,9/4/2016
2016,polls-only,8/5/2016
2016,polls-only,8/26/2016
2016,polls-only,9/7/2016
2016,polls-only,7/29/2016
2016,polls-only,8/24/2016
2016,polls-only,8/24/2016
2016,polls-only,8/10/2016
2016,polls-only,9/2/2016
2016,polls-only,8/31/2016
2016,polls-only,7/15/2016
2016,polls-only,9/14/2016
2016,polls-only,8/31/2016
2016,polls-only,8/10/2016
2016,polls-only,8/15/2016
2016,polls-only,8/19/2016
2016,polls-only,9/14/2016
2016,polls-only,7/29/2016
2016,polls-only,8/12/2016
2016,polls-only,8/5/2016
2016,polls-only,8/12/2016
2016,polls-only,5/15/2016
2016,polls-only,9/3/2016
2016,polls-only,9/7/2016
2016,polls-only,8/5/2016
2016,polls-only,8/12/2016
2016,polls-only,8/12/2016
2016,polls-only,8/31/2016
2016,polls-only,8/12/2016
2016,polls-only,8/17/2016
2016,polls-only,8/10/2016
2016,polls-only,8/17/2016
2016,polls-only,9/17/2016
2016,polls-only,8/14/2016
2016,polls-only,8/24/2016
2016,polls-only,9/28/2016
2016,polls-only,8/5/2016
2016,polls-only,8/17/2016
2016,polls-only,8/5/2016
2016,polls-only,9/26/2016
2016,polls-only,9/2/2016
2016,polls-only,9/25/2016
2016,polls-only,9/7/2016
2016,polls-only,9/27/2016
2016,polls-only,8/10/2016
2016,polls-only,3/1/2016
2016,polls-only,8/19/2016
2016,polls-only,9/7/2016
2016,polls-only,8/10/2016
2016,polls-only,9/16/2016
2016,polls-only,8/10/2016
2016,polls-only,9/26/2016
2016,polls-only,8/24/2016
2016,polls-only,8/24/2016
2016,polls-only,9/24/2016
2016,polls-only,8/31/2016
2016,polls-only,8/12/2016
2016,polls-only,8/31/2016
2016,polls-only,8/13/2016
2016,polls-only,8/10/2016
2016,polls-only,7/29/2016
2016,polls-only,9/15/2016
2016,polls-only,8/31/2016
2016,polls-only,8/12/2016
2016,polls-only,8/12/2016
2016,polls-only,8/24/2016
2016,polls-only,7/29/2016
2016,polls-only,9/7/2016
2016,polls-only,8/12/2016
2016,polls-only,9/7/2016
2016,polls-only,8/24/2016
2016,polls-only,8/26/2016
2016,polls-only,8/31/2016
2016,polls-only,8/12/2016
2016,polls-only,8/12/2016
2016,polls-only,9/7/2016
2016,polls-only,7/29/2016
2016,polls-only,9/7/2016
2016,polls-only,8/31/2016
2016,polls-only,8/17/2016
2016,polls-only,9/14/2016
2016,polls-only,7/29/2016
2016,polls-only,5/13/2016
2016,polls-only,8/24/2016
2016,polls-only,8/17/2016
2016,polls-only,8/31/2016
2016,polls-only,7/23/2016
2016,polls-only,3/29/2016
2016,polls-only,8/18/2016
2016,polls-only,8/17/2016
2016,polls-only,9/23/2016
2016,polls-only,8/10/2016
2016,polls-only,8/19/2016
2016,polls-only,3/31/2016
2016,polls-only,8/19/2016
2016,polls-only,7/29/2016
2016,polls-only,4/1/2016
2016,polls-only,6/10/2016
2016,polls-only,8/30/2016
2016,polls-only,8/17/2016
2016,polls-only,7/29/2016
2016,polls-only,8/26/2016
2016,polls-only,8/12/2016
2016,polls-only,8/10/2016
2016,polls-only,8/5/2016
2016,polls-only,8/5/2016
2016,polls-only,8/11/2016
2016,polls-only,8/24/2016
2016,polls-only,5/18/2016
2016,polls-only,8/31/2016
2016,polls-only,6/15/2016
2016,polls-only,8/29/2016
2016,polls-only,8/19/2016
2016,polls-only,7/29/2016
2016,polls-only,3/17/2016
2016,polls-only,8/24/2016
2016,polls-only,8/24/2016
2016,polls-only,4/18/2016
2016,polls-only,8/31/2016
2016,polls-only,9/7/2016
2016,polls-only,9/13/2016
2016,polls-only,8/31/2016
2016,polls-only,8/17/2016
2016,polls-only,3/16/2016
2016,polls-only,7/29/2016
2016,polls-only,8/31/2016
2016,polls-only,9/7/2016
2016,polls-only,8/28/2016
2016,polls-only,5/14/2016
2016,polls-only,5/17/2016
2016,polls-only,8/31/2016
2016,polls-only,8/26/2016
2016,polls-only,5/5/2016
2016,polls-only,8/5/2016
2016,polls-only,8/31/2016
2016,polls-only,8/19/2016
2016,polls-only,8/5/2016
2016,polls-only,8/10/2016
2016,polls-only,7/21/2016
2016,polls-only,8/26/2016
2016,polls-only,7/9/2016
2016,polls-only,8/17/2016
2016,polls-only,9/22/2016
2016,polls-only,9/12/2016
2016,polls-only,8/12/2016
2016,polls-only,8/27/2016
2016,polls-only,3/19/2016
2016,polls-only,8/15/2016
2016,polls-only,8/30/2016
2016,polls-only,8/9/2016
2016,polls-only,8/24/2016
2016,polls-only,8/5/2016
2016,polls-only,8/24/2016
2016,polls-only,5/6/2016
2016,polls-only,8/17/2016
2016,polls-only,8/12/2016
2016,polls-only,8/31/2016
2016,polls-only,9/11/2016
2016,polls-only,8/26/2016
2016,polls-only,8/5/2016
2016,polls-only,8/17/2016
2016,polls-only,8/8/2016
2016,polls-only,8/12/2016
2016,polls-only,9/10/2016
